temperature,ph,humidity,soil_moisture,label,sunlight_exposure,soil_type
19.12829388,6.289614016,14.92241479,21.541871460057635,chickpea,9.293249155490695,3
19.1034283,6.586777189,17.26184541,26.772502737496232,chickpea,10.74922772371636,2
17.48504075,6.89655198,16.96070581,24.623966249910847,chickpea,8.109775352355642,2
19.40751744,7.806747656,18.98030507,26.38601641316534,chickpea,6.450882076451939,3
20.18649426,7.150681303,19.63719995,19.62846268566769,chickpea,11.976878669190004,1
17.30287885,6.64919573,15.15405941,18.531786438595475,chickpea,6.809877242010023,1
17.50361137,7.778591618,15.48083156,21.73801419770495,chickpea,6.0010352531995945,1
18.17234999,6.358740355,14.70085967,22.03614471986157,chickpea,11.560346563847704,3
17.57445618,8.255450758,16.71826572,21.05992581809401,chickpea,9.25351685429045,2
20.93175255,6.456148474,18.91295403,24.822017865932946,chickpea,6.279108826428956,2
19.71098332,6.613072145,17.63879418,29.943211443255056,chickpea,5.552101442312158,1
19.07937684,8.165359297,17.86754927,29.0241727125213,chickpea,9.49797946975448,1
18.54988627,7.64867466,16.02542689,11.667579744366584,chickpea,8.362777405376711,3
18.19903647,6.545888558,17.41333199,21.80007413783345,chickpea,9.975782300155924,2
18.88852533,7.104224797,14.99451145,18.067476026225933,chickpea,9.11380447290488,1
18.49311205,7.358099622,14.72115044,24.03726883527704,chickpea,7.385095763010439,3
19.48974337,6.4740245,17.17260319,14.23907603538938,chickpea,7.166337739065072,2
17.25769499,7.840339389,18.74943955,11.8285937485254,chickpea,10.377411334696063,3
19.62416326,7.064790365,18.71483156,15.897071974750856,chickpea,10.692051704546593,3
20.67526473,7.599033472,19.85388984,19.947621318367467,chickpea,5.06580304569626,1
20.02381489,6.715587232,16.63294455,28.250741125292,chickpea,6.918300610057977,2
20.1187446,6.81712422,14.44228303,11.656547185356438,chickpea,10.4822757686118,2
20.65691793,7.985417393,15.84572566,29.97996598336817,chickpea,5.4670364657330985,3
19.2582557,7.545258424,14.2804191,27.393446589245823,chickpea,9.602328608798254,1
17.927806,7.728998197,15.85622899,26.478581969419828,chickpea,8.966390791268909,2
19.16288268,7.354973451,15.83500655,26.67850111240156,chickpea,8.181205351753285,3
20.26942271,7.313122235,19.96978871,19.73852998653529,chickpea,10.81564759099324,1
17.09104223,7.785039076,18.25142068,28.38369942515904,chickpea,10.277683329522995,3
17.06579293,6.307004923,17.54024066,13.357899296620008,chickpea,6.742360603458354,1
20.62767492,6.403982316,14.44008871,26.94225128596082,chickpea,5.60519369766758,2
20.8248451,7.599279991,17.85057083,12.77954673106138,chickpea,9.99751534602387,3
19.46210401,7.217018459,18.72831993,27.096972090022707,chickpea,11.139780759827516,2
17.18248372,7.561108006,16.42891834,28.901180479380105,chickpea,6.194122276807066,3
17.48911699,7.489545074,16.39055394,13.320788058022774,chickpea,8.28679838193019,3
17.48395377,6.609696734,14.76014523,27.295604427348373,chickpea,9.313509896804556,2
19.48316794,7.476800943,17.44534641,12.970284474954587,chickpea,7.748139292188885,1
19.71359733,7.325451279,18.09665739,28.483221209014367,chickpea,10.16746638856756,3
19.48649305,6.489389282,16.06240074,22.84477059004342,chickpea,8.671086425745088,3
19.95264829,7.786366322,14.82633099,14.90137643538507,chickpea,8.870745425614995,1
19.41789736,6.408437886,16.80472243,11.284287837910371,chickpea,6.692229384622463,2
19.45591848,8.423873703,18.02235902,16.865705857598286,chickpea,5.453685934157896,2
20.19137759,8.719960893,16.41998269,13.24948353816419,chickpea,6.27764189651712,2
18.8392908,7.811997977,14.74071856,11.531019543181118,chickpea,8.719907736566812,2
20.71219282,6.317153205,19.83643308,11.107673771458952,chickpea,11.329621805341104,3
18.99424448,7.114405288,15.9362937,15.17605479052179,chickpea,6.507387069401224,1
19.96837462,8.135900726,15.57324389,22.35165870933058,chickpea,6.705466281529003,2
17.81564548,7.714153038,17.60756635,22.86506219543244,chickpea,8.562131836120892,2
20.71424384,7.103798069,15.27824066,10.755513474047405,chickpea,5.103020707188653,3
17.34150229,8.861479668,18.75626255,24.775945985932008,chickpea,8.89286478561668,3
17.43732714,7.861128148,14.33847406,26.67336072523073,chickpea,7.532076310431481,2
18.89780215,7.4526709,19.76182946,13.838533161313348,chickpea,11.090525679529073,2
18.59190771,7.168096055,14.77959596,16.847427570162445,chickpea,8.95693572801621,3
18.31561493,7.26311855,15.36143547,11.81700806960412,chickpea,9.983741398127764,2
17.13692774,5.68597166,20.59541693,27.51246858186608,kidneybeans,9.51763865893584,1
19.63474332,5.759237003,18.90705639,24.96345299589259,kidneybeans,6.231957785769042,2
22.91350245,5.873171894,21.33953114,17.819731660719924,kidneybeans,9.820474927772086,2
16.43340342,5.926676985,24.24045875,25.651885974975315,kidneybeans,7.690638875975539,2
22.13974653,5.95561668,23.02251117,26.504125760169867,kidneybeans,6.882398075708998,1
17.84806561,5.949949081,18.77621951,10.02426042785048,kidneybeans,7.985858574754115,2
19.88394011,5.789214289,20.31564139,16.541197372535187,kidneybeans,9.801117924182222,2
19.32509638,5.581021521,23.3334788,20.60363103984137,kidneybeans,8.10385608287084,3
18.4167001,5.689858133,23.42829938,26.774617745085003,kidneybeans,8.691696276342428,3
21.81167649,5.794158504,23.20591245,18.425932510115626,kidneybeans,10.147254544800164,1
19.72702528,5.748190463,18.28173015,24.964031578852484,kidneybeans,6.647306472633382,2
17.15432954,5.566522896,19.87070659,13.665492297792216,kidneybeans,6.863102874634539,3
19.62207826,5.809419584,18.67170854,28.832605636216627,kidneybeans,7.29836308144607,3
21.63149148,5.887263027,21.17919701,16.42780693223697,kidneybeans,11.425776339303894,3
16.06522754,5.99812453,18.72479695,14.433044818296704,kidneybeans,6.712534135317046,1
20.61162204,5.792744849,24.36314135,10.805769979411888,kidneybeans,6.061166628155409,2
21.42451099,5.912289889,20.39659714,14.151682493405776,kidneybeans,10.600961754558448,2
19.07096165,5.788386951,21.21092266,28.75197472595325,kidneybeans,5.356433858095645,2
21.18853178,5.728233081,19.63438599,16.017119950826903,kidneybeans,8.115663155614389,3
23.0429097,5.833940084,22.42610972,10.08056813437508,kidneybeans,6.738603884521762,2
20.65375833,5.967533236,23.10538637,13.94424908706781,kidneybeans,9.270579755233388,1
18.09551014,5.625096446,18.29318436,22.913729556605283,kidneybeans,11.927801913708018,2
18.23775702,5.515615023,21.07643273,16.616754025087637,kidneybeans,6.240834048179343,3
17.48189735,5.954665349,18.8251973,20.70705997669649,kidneybeans,9.764585715432307,1
19.9191786,5.74644777,21.47324158,26.75969871905449,kidneybeans,10.907205820924217,3
20.27514686,5.877347515,23.2353604,14.442414784704404,kidneybeans,5.105040889933038,3
15.77370214,5.979973965,19.2303162,28.342690862912963,kidneybeans,6.085685308283894,2
16.71170642,5.635993966,19.17651433,28.26949181978873,kidneybeans,8.055430218961114,2
17.66148158,5.635231778,18.15302753,12.45355553664742,kidneybeans,10.28226541678447,2
18.50692825,5.679224346,23.61670065,26.08926270459005,kidneybeans,10.895625782799511,3
24.51324787,5.670062975,20.81527638,29.59891522667612,kidneybeans,6.881596136998308,3
18.87614998,5.724242065,24.54038287,16.071083939229037,kidneybeans,6.714515918607777,2
21.59343016,5.811314232,20.31871249,21.10292381552731,kidneybeans,6.669653225795148,1
20.12373284,5.783425416,24.45202552,25.961731636860627,kidneybeans,6.425579999300101,1
15.43546065,5.607808432,18.37477907,22.59439814917546,kidneybeans,9.322978023907536,1
22.64236876,5.946999529,21.59396123,11.968096013573623,kidneybeans,8.692602329140563,2
21.98560799,5.852046999,24.87304788,29.11433231879194,kidneybeans,11.431351510873498,3
20.53052663,5.824090984,18.09224048,15.118545496371134,kidneybeans,10.690606846019747,1
15.78601387,5.502999119,21.14544088,24.58399069988048,kidneybeans,5.358735290398668,3
19.6365349,5.821649914,19.68751084,16.475552973043193,kidneybeans,11.603880994249158,2
20.57341244,5.711439256,19.7520218,16.247993900123042,kidneybeans,6.986280007841963,3
20.16080524,5.514927264,24.84207559,29.87351889473596,kidneybeans,7.703079497809844,2
21.53989176,5.99616119,24.25386207,19.8253219033782,kidneybeans,11.744196656530406,3
15.53834801,5.695422863,23.75560241,26.760166422245693,kidneybeans,9.445503943479054,3
19.91853092,5.833010958,20.70099804,27.762002719534,kidneybeans,9.717147211681972,3
20.76952209,5.568456899,18.93146941,26.19833580529604,kidneybeans,11.375126126669134,2
23.46168338,5.645435626,23.22197648,20.47243451773837,kidneybeans,9.20042010966154,2
24.32116642,5.821194486,21.0278674,16.07083494731713,kidneybeans,8.022550311769695,2
20.12574053,5.659254981,24.96969858,15.691226228148736,kidneybeans,7.049113752307047,1
21.80619564,5.945465949,18.57086554,21.35430384488906,kidneybeans,5.267650819517367,1
19.52226241,5.951177452,24.92607153,12.028981062864595,kidneybeans,6.435084233850315,3
17.00067625,5.520880014,19.90790546,22.44296685810167,kidneybeans,9.048272961709976,3
16.78791503,5.578410206,24.96881755,18.43342367784564,kidneybeans,8.160651296465543,1
24.84906168,5.608165195,22.89464642,13.942790975596775,kidneybeans,7.763281390362714,3
16.51783455,5.609435128,20.4555596,17.946604234832,kidneybeans,11.837854966891822,3
18.15300153,5.509295379,19.38602098,18.922862175409264,kidneybeans,6.7599504219788695,1
23.18864385,5.902033406,22.3104551,10.971919704895674,kidneybeans,5.285055627683736,2
23.38002569,5.744117663,21.98879437,26.566190855190783,kidneybeans,5.033483697603383,3
18.358923,5.717143397,19.37703396,17.618195055144753,kidneybeans,8.27509103137341,1
19.25975367,5.542690119,20.51346956,21.357883024408736,kidneybeans,10.562753713053196,1
22.95458237,5.858617867,24.03553105,23.469396541671507,kidneybeans,7.931817148431566,1
20.120043,5.618844277,22.89845607,15.453491204089453,kidneybeans,11.132326674919137,1
21.14011423,5.606620346,22.7182355,11.895561105974524,kidneybeans,10.697693358897611,1
24.92360104,5.582178402,18.22590825,24.542975289438644,kidneybeans,5.853525152135354,3
15.33042636,5.56503533,24.91506728,24.83407740527442,kidneybeans,5.968727018086067,1
18.81097271,5.889614577,21.27833035,21.17633235202116,kidneybeans,7.264297393191812,1
23.44260668,5.934136378,22.77255917,17.773925549896163,kidneybeans,8.685607542022456,1
22.8352024,5.683548308,18.97267518,29.080227525230203,kidneybeans,11.014997565466466,1
24.9035819,5.70836603,22.27512704,20.43591067668373,kidneybeans,8.338879033346226,1
23.78709569,5.948164454,24.35679348,29.676942328809936,kidneybeans,10.509278509472324,3
22.05592283,5.774755144,19.60379304,23.90900735942316,kidneybeans,5.428770197081969,2
18.87492997,5.97229163,20.18238348,19.895010310467995,kidneybeans,11.6946613214166,2
18.62328774,5.532100554,23.02410338,16.61647633429648,kidneybeans,8.375584900252374,2
23.00884744,5.669560726,18.86880997,28.899088824927887,kidneybeans,11.154081719571296,2
19.33162606,5.655726817,24.13995025,26.16962610505743,kidneybeans,6.982162159023001,1
16.24469193,5.591704014,21.35793891,18.355384003808155,kidneybeans,5.000725850236799,3
17.91652287,5.932323085,24.90814655,29.2824667028517,kidneybeans,6.854594622738157,3
15.46789263,5.824208309,21.43780702,11.983118511669431,kidneybeans,9.988099591802976,2
17.06104474,5.86442953,23.77201471,17.906917426643606,kidneybeans,5.329953219128357,2
21.32776028,5.866744372,18.48522915,21.161898388489256,kidneybeans,7.246797566094891,2
23.90910104,5.706198621,20.74619325,15.353073018423906,kidneybeans,10.440015464412266,3
23.89756791,5.940546818,22.74378977,13.788061540765955,kidneybeans,5.632876165931489,2
22.98666928,5.916779289,20.57940608,13.23421114798425,kidneybeans,9.760573082298034,3
21.35135729,5.779090476,22.91244883,21.737838617637927,kidneybeans,7.649346895739051,3
24.1638445,5.82738029,19.27907819,27.837638914081943,kidneybeans,7.430437093872976,2
24.62835037,5.514234138,18.18325169,18.011115897496307,kidneybeans,9.720050882247104,1
21.02213209,5.662699104,24.93896255,20.7434885365372,kidneybeans,9.696834018376462,3
17.30844532,5.86390397,20.01730914,28.133786676387416,kidneybeans,9.227475552676326,1
23.82576704,5.624690248,24.75485098,12.722751429431252,kidneybeans,10.8598614900021,2
19.30607278,5.591560999,23.96362799,12.531124637144435,kidneybeans,8.334571782263083,2
16.03768615,5.976312538,22.33195853,14.977243556855884,kidneybeans,7.323366715199722,2
19.18572809,5.669236258,20.83398341,26.038360544951527,kidneybeans,8.069194135841734,2
19.92889503,5.961934481,21.79992115,29.00728658906845,kidneybeans,5.42506449360833,3
19.56376468,5.690065688,24.67385131,11.31636673750176,kidneybeans,9.18836543832641,2
18.31357543,5.698371311,24.32991649,23.291332348908178,kidneybeans,5.975012823243761,1
20.10993761,5.59503163,23.22323766,17.946714843631362,kidneybeans,11.57518065998592,2
23.60506572,5.525904526,21.90539577,19.490939662428342,kidneybeans,9.767113769969187,2
19.73136909,5.819403771,24.89487354,11.653781873535564,kidneybeans,5.739923237503676,3
20.93409877,5.562201934,21.1893007,24.23069465499101,kidneybeans,8.44226665788819,3
18.78226261,5.630664753,20.24768314,13.799752224936125,kidneybeans,8.61189739966737,2
36.51268371,6.03160778,57.92887167,12.300796996218914,pigeonpeas,5.072280482284679,1
36.89163721,5.269084669,62.73178224,21.690469967780327,pigeonpeas,6.163348097011641,2
29.23540524,5.985792703,59.38967583,27.20553611295348,pigeonpeas,8.038033585965547,1
27.33534897,6.09186275,43.35795962,11.836692557738576,pigeonpeas,8.876881648355596,1
21.0643684,5.624731338,55.46985938,11.474456310853924,pigeonpeas,7.730261399553752,1
30.33276599,6.446091759,42.35249879,19.68149449674748,pigeonpeas,11.34773021909681,3
31.80130272,5.623490043,45.03186173,29.61732802823861,pigeonpeas,5.995560155416908,2
33.18184225,5.864623352,38.23184742,28.149057634325928,pigeonpeas,5.62112730643268,2
29.38538562,5.761702519,63.47742011,20.519347500263585,pigeonpeas,6.077312315215153,3
30.27374995,4.696518678,67.38680755,13.2269111054086,pigeonpeas,8.188188959517042,2
35.45790488,5.269504214,68.75810535,17.039146933469503,pigeonpeas,5.530338685780148,1
33.80020039,7.445444883,40.03262418,17.316644609244523,pigeonpeas,9.201795373500994,3
28.69180475,5.833031708,49.47225353,18.977267616760244,pigeonpeas,11.370115045005678,2
31.24021696,7.339320929,56.67369054,24.374317867416305,pigeonpeas,8.735461617204365,3
28.98039357,6.347929353,57.23265151,10.111576199163585,pigeonpeas,11.753818102239538,3
27.32198928,4.697750704,34.13737127,23.844591844386525,pigeonpeas,11.438588318263864,3
21.47607807,4.962661422,38.80023714,22.34487535165203,pigeonpeas,5.168262963127516,3
18.31910448,4.964887857,34.69776639,10.839354431342027,pigeonpeas,11.422137829218888,2
36.97794384,5.642813116,37.73992903,19.804437899305963,pigeonpeas,7.156592165400795,2
24.80467592,5.6093956,40.1242747,11.925177213490825,pigeonpeas,9.527850976326082,3
19.3479443,4.681576043,55.96805489,28.00339268681403,pigeonpeas,10.004633732433332,2
28.88302142,5.70951224,50.12323801,20.60903528867557,pigeonpeas,5.319241146575369,1
19.54314136,6.413543781,47.19188279,14.99847935562,pigeonpeas,9.27555930354837,1
24.7741949,6.007508163,50.54621094,29.46376186290896,pigeonpeas,11.506963685652265,2
18.33124824,4.946369874,38.40975482,19.44391426198989,pigeonpeas,7.529945537998149,2
19.14729038,5.517208078,45.3733757,29.57541025793995,pigeonpeas,8.783325774824105,3
28.23416057,5.902103172,49.4421345,25.240901136770265,pigeonpeas,10.867076022950576,2
30.11812084,5.719889876,34.13307843,26.39936213598953,pigeonpeas,9.33971844064042,2
33.4126864,4.548202098,35.42910045,28.960571249626923,pigeonpeas,5.279736296523776,2
24.18553163,6.669529416,46.68746847,12.42564520814211,pigeonpeas,8.331382035209916,1
26.88630675,4.750929218,41.69617915,23.85391520298036,pigeonpeas,10.91420755325355,3
31.33170829,4.946263888,57.97429171,18.17458205825503,pigeonpeas,5.033648254900967,1
33.30711818,5.266227032,67.07780816,27.239878784955625,pigeonpeas,7.713445487347235,3
23.45379018,7.10959773,46.48714759,10.823293035205078,pigeonpeas,11.59108363300816,2
34.53823889,5.617008201,39.04468913,17.175231257937416,pigeonpeas,5.17609379355275,2
19.50112224,5.632353113,34.51086611,12.198484002327143,pigeonpeas,9.375924752895653,2
28.76794904,4.674941549,37.57792132,21.93074253051045,pigeonpeas,9.338218913966742,2
30.97758716,7.161797643,32.24914235,25.40139350951928,pigeonpeas,9.84026577450224,2
18.39759147,6.624966131,36.82639309,17.550465980619173,pigeonpeas,6.314859914012473,2
35.09357419,5.004074624,30.98685456,22.27373568600596,pigeonpeas,5.166187890567446,3
34.93174223,6.345806011,30.40046769,13.104249501878993,pigeonpeas,5.219498400600568,3
29.50523036,6.216814453,35.72032498,28.54397467947961,pigeonpeas,5.749932659220722,1
34.51934775,5.921666758,47.52980027,24.12416135291685,pigeonpeas,8.713087617708426,3
28.43430726,6.012719118,52.10010827,10.322210948495435,pigeonpeas,7.059986014422503,3
18.41645629,4.684079249,34.80541039,17.63277578044524,pigeonpeas,11.686471231031726,2
31.07508973,7.077170002,47.19847683,21.78762944612024,pigeonpeas,7.203048917853369,2
20.89342749,6.208843215,46.24856523,16.034651062413694,pigeonpeas,7.597466618249813,2
30.90607799,7.05181629,52.79913039,18.13409503937096,pigeonpeas,8.048709457538177,2
27.9348279,4.722222454,66.45457122,20.869700420788323,pigeonpeas,11.27873115329217,1
35.95176642,6.418062652,36.52780776,17.446672583396285,pigeonpeas,6.58572281301667,1
19.54317155,4.803564468,56.92831399,20.8171208872756,pigeonpeas,7.202590149079941,1
19.63736208,4.608695247,32.31528909,22.31779011810577,pigeonpeas,9.738809435603242,2
31.2192752,5.611510977,56.46868874,28.584563960000423,pigeonpeas,10.665537972205671,1
33.50876355,7.322097972,45.70976142,26.79830410905741,pigeonpeas,8.064716971424067,2
24.80710166,5.023115055,45.01110015,14.0764188625773,pigeonpeas,9.586080669881008,2
36.20970524,5.617122801,31.94550613,23.44738660801529,pigeonpeas,6.942108449147423,1
30.50420876,5.391560418,35.48885969,24.55603787299254,pigeonpeas,7.928709300776811,3
26.01630259,5.906596905,49.94704718,23.02625952335704,pigeonpeas,11.97776724743307,3
31.48469278,6.574209678,35.6395615,13.503443492069124,pigeonpeas,8.956100256436343,2
33.15122581,4.807776749,32.45974539,11.14442455105382,pigeonpeas,7.732339428681231,2
23.50222822,4.760038039,51.29019509,10.861290327140908,pigeonpeas,7.987065028235585,1
34.87248659,5.180271502,38.83786012,19.13500094602272,pigeonpeas,7.570002919107106,3
28.09269012,4.895927306,44.93322042,21.01508297367535,pigeonpeas,6.768425907113386,3
24.54757829,6.436160044,57.3414485,16.436343351656625,pigeonpeas,6.522948074585463,3
33.64769646,7.066087261,48.41490082,20.27335682184806,pigeonpeas,10.90993435886678,3
20.5591255,6.655918078,60.54880693,18.77264635408146,pigeonpeas,6.184451405558974,1
19.95991719,5.982854523,59.33157782,29.57944517574392,pigeonpeas,11.51368180516924,2
28.87667593,5.457871273,62.4901206,15.639245965487603,pigeonpeas,9.900521595873464,1
36.04353699,4.759490199,43.61444121,16.830723829140045,pigeonpeas,8.064456103666004,2
23.6734328,7.342409555,47.2879691,24.70216545099768,pigeonpeas,5.038039970731716,3
25.74679443,4.820788186,40.7192594,22.86168392964897,pigeonpeas,8.234082262241294,2
31.08564994,6.242052013,66.68832981,28.352043418526467,pigeonpeas,6.335672726847935,2
18.72987676,5.001038726,61.33186249,17.990852893646625,pigeonpeas,11.778976062056287,1
29.50304807,5.560224583,63.46513414,16.244048200372607,pigeonpeas,5.22703179719752,1
20.43517772,4.747352458,39.37252634,24.11837034334575,pigeonpeas,7.102052572222014,3
36.00415838,7.313517308,56.01334416,22.7039820593924,pigeonpeas,10.274899268364786,3
31.46846241,5.661826398,35.39454002,15.507253104127388,pigeonpeas,7.2470653756572,2
36.30049702,4.672437054,56.03021253,17.245111131009196,pigeonpeas,8.165665517651437,1
29.49096726,6.471862118,67.10604388,14.239629393797188,pigeonpeas,5.930180890564917,2
30.5753044,5.384762927,34.75591197,22.880546308604025,pigeonpeas,10.942878186363426,2
24.69487673,5.859813416,59.96669215,13.65159806700084,pigeonpeas,5.6186189868997465,2
23.17409556,6.962386495,36.67847052,27.40851176067615,pigeonpeas,8.759670980455972,1
19.04380471,6.12166671,33.10695144,10.044198588370408,pigeonpeas,6.377857918574554,2
29.32379604,6.421748487,45.93248374,22.22834439108248,pigeonpeas,11.059069571589204,2
34.6455408,4.828936119,54.32342534,14.745659861885434,pigeonpeas,7.799059646503258,1
21.9989826,6.98571967,56.31006755,14.667143323270045,pigeonpeas,7.980615549339858,1
22.99774444,4.603563116,60.24218572,29.525719559895617,pigeonpeas,7.761819565680114,3
30.55992394,6.979540061,35.29006485,11.99450787833964,pigeonpeas,9.72952489364852,2
31.46417866,7.064973419,48.17631461,16.833088612854667,pigeonpeas,9.719712245085152,1
25.95058595,5.16516459,40.58227261,24.33724716301593,pigeonpeas,10.219375584757374,2
21.01142393,5.111488821,69.69141302,16.046434214997014,pigeonpeas,7.916642599503468,3
19.25100056,5.374358869,47.70351758,25.892655539610168,pigeonpeas,9.452703344933475,1
19.24462755,5.671419084,50.54495302,14.831856249968643,pigeonpeas,7.841199551983227,1
22.47253208,5.667419697,62.56532471,29.64027199573485,pigeonpeas,11.529502570846835,1
36.75087487,6.07938452,58.25799145,13.452076748075058,pigeonpeas,10.431872591375136,2
29.89286629,6.931924963,66.35375127,19.729388147239103,pigeonpeas,7.796798422648668,1
29.37735586,6.842744374,44.82294584,11.165825145074,pigeonpeas,6.4850700400982495,1
29.65052947,6.876572503,42.89833235,28.194653190695508,pigeonpeas,10.291790920882905,1
19.54284889,6.151029296,66.34777265,27.86323769357574,pigeonpeas,7.377153245928853,3
20.04611791,4.567446499,48.93905624,27.798513633552275,pigeonpeas,8.392958698758978,3
27.91095209,3.692863601,64.70930606,17.573282397210757,mothbeans,5.100458492857327,2
27.32220619,4.371745575,51.27868781,26.01405623923391,mothbeans,8.263482514111107,1
28.66024187,8.399135958,59.3189118,17.12723207972995,mothbeans,9.417667784971666,2
29.02955344,8.840656256,61.09387478,12.60652257355764,mothbeans,11.897958796269345,3
27.78031515,8.153022903,54.65030015,11.615198698087507,mothbeans,10.079705165529358,1
31.99928579,5.270749441,54.1077461,24.83904661075843,mothbeans,8.708023125843345,2
27.33580911,8.050304395,55.27755933,11.544266452178189,mothbeans,9.932868173350284,3
28.92952635,9.679240873,53.57014709,26.908255648224603,mothbeans,8.359809256671983,1
27.65472156,6.974978386,58.59986279,21.07517038249238,mothbeans,7.07358176142308,1
28.52396666,7.39389918,55.77264351,18.250433434583204,mothbeans,8.108059038188838,3
31.02215872,6.68727523,45.89239456,17.048585962513297,mothbeans,10.45746623924096,3
25.74095321,7.88118645,45.38497051,24.86856130849398,mothbeans,7.748566972417489,2
31.70447482,5.875333778,56.85420099,27.806659233164098,mothbeans,6.806429734997205,1
24.47876451,8.202706015,58.51663927,23.257199051088868,mothbeans,11.925440595643389,2
31.46511256,8.985348193,51.79939437,18.118653454203823,mothbeans,10.105891297208965,1
25.60973447,5.87707519,50.7330069,29.16974292178352,mothbeans,6.9757150372072125,2
30.30260453,7.707595055,47.18283631,25.35251597992968,mothbeans,6.214647539275902,2
28.17489437,4.524171562,43.6672299,28.095512411051537,mothbeans,6.0274706818872446,2
25.50634557,9.926212291,44.8302551,10.926084651987418,mothbeans,7.77694540534142,3
31.12896766,6.455592696,43.58788762,24.125689888251497,mothbeans,7.324768177641001,2
26.34043268,8.016210782,55.59160391,11.573780353481702,mothbeans,10.293850266691656,1
28.23494706,3.71105919,61.5620517,11.265376754776792,mothbeans,10.511776176755053,3
27.04453473,5.49091063,49.32609633,26.02707291464112,mothbeans,11.75673661873803,3
25.16125354,9.254089438,55.25435777,13.525332836338746,mothbeans,7.442243451515088,1
27.3179125,6.005242945,51.66921088,19.01807657283236,mothbeans,7.933340132247877,1
25.4123765,7.437078236,49.66474269,19.393259064605587,mothbeans,8.765863699907554,3
